Kaynak_IP,Hedef_IP,Protokol,Kaynak_Port,Hedef_Port,Akis_Paket_Sayisi,Ort_Paket_Uzunlugu,Min_Paket_Uzunlugu,Max_Paket_Uzunlugu,Tekil_Protokol_Sayisi,Akis_Kumesi
192.168.1.1,239.255.255.250,UDP,54247,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,54778,1900,5,397.2,368,432,1,0
192.168.1.1,239.255.255.250,UDP,54789,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,55333,1900,1,362.0,362,362,1,0
192.168.1.1,239.255.255.250,UDP,55502,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,56123,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,56653,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,56673,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,56831,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,57020,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,57630,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,57971,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,58017,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,58816,1900,1,427.0,427,427,1,0
192.168.1.1,239.255.255.250,UDP,59167,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,59445,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,59775,1900,1,310.0,310,310,1,0
192.168.1.1,239.255.255.250,UDP,59798,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,60288,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,60386,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,60474,1900,6,392.3333333333333,368,432,1,0
192.168.1.1,239.255.255.250,UDP,60601,1900,2,442.0,442,442,1,0
192.168.1.1,239.255.255.250,UDP,60622,1900,1,369.0,369,369,1,0
192.168.1.1,239.255.255.250,UDP,60628,1900,1,349.0,349,349,1,0
192.168.1.1,239.255.255.250,UDP,60656,1900,2,442.0,442,442,1,0
192.168.1.117,224.0.0.251,Diğer,Yok,Yok,8,46.0,46,46,1,1
192.168.1.117,224.0.0.251,UDP,5353,5353,134,306.64179104477614,100,720,1,1
192.168.1.118,224.0.0.251,Diğer,Yok,Yok,2,46.0,46,46,1,1
192.168.1.118,224.0.0.251,UDP,5353,5353,38,357.7105263157895,152,990,1,1
192.168.1.160,224.0.0.251,UDP,5353,5353,2,198.0,149,247,1,1
192.168.1.166,10.255.255.12,UDP,137,137,6,92.0,92,92,1,1
192.168.1.166,100.24.112.119,TCP,52021,443,9,278.6666666666667,54,2000,1,2
192.168.1.166,100.27.77.180,TCP,56558,443,17,214.41176470588235,54,1954,1,2
192.168.1.166,100.64.0.1,UDP,137,137,6,92.0,92,92,1,1
192.168.1.166,104.103.92.163,TCP,65429,443,10,162.5,54,573,1,1
192.168.1.166,104.16.143.237,TCP,49181,443,2809,368.7002491990032,54,12661,1,2
192.168.1.166,104.16.143.237,TCP,49182,443,9,288.1111111111111,54,1952,1,2
192.168.1.166,104.16.143.237,TCP,49183,443,9,288.1111111111111,54,1952,1,2
192.168.1.166,104.16.143.237,TCP,50429,443,68,1033.25,54,4767,1,2
192.168.1.166,104.16.143.237,TCP,56575,443,10,264.7,54,1952,1,2
192.168.1.166,104.16.74.19,TCP,56544,443,9,288.22222222222223,54,1953,1,2
192.168.1.166,104.16.74.19,TCP,56545,443,14,218.0,54,1953,1,2
192.168.1.166,104.16.74.19,TCP,56546,443,1027,69.14216163583252,54,1957,1,2
192.168.1.166,104.16.74.19,TCP,56547,443,71,112.73239436619718,54,1961,1,2
192.168.1.166,104.16.74.19,TCP,56548,443,1,66.0,66,66,1,1
192.168.1.166,104.16.74.19,TCP,56549,443,1,66.0,66,66,1,1
192.168.1.166,104.16.74.19,TCP,56550,443,1,66.0,66,66,1,1
192.168.1.166,104.16.74.19,TCP,56551,443,1,66.0,66,66,1,1
192.168.1.166,104.16.74.19,TCP,56552,443,10,278.9,54,1961,1,2
192.168.1.166,104.16.74.19,TCP,56553,443,12,231.33333333333334,54,1961,1,2
192.168.1.166,104.16.74.19,TCP,56554,443,992,83.54737903225806,54,1961,1,2
192.168.1.166,104.16.74.19,TCP,56555,443,10,266.8,54,1961,1,2
192.168.1.166,104.16.74.19,TCP,56556,443,10,278.9,54,1961,1,2
192.168.1.166,104.16.75.19,TCP,50428,443,136,95.75,54,1957,1,2
192.168.1.166,104.16.75.19,TCP,56557,443,300,81.56,54,1957,1,2
192.168.1.166,104.16.75.19,TCP,56560,443,10,265.7,54,1962,1,2
192.168.1.166,104.16.75.19,TCP,56561,443,10,265.7,54,1962,1,2
192.168.1.166,104.16.75.19,TCP,56562,443,11,248.63636363636363,54,1962,1,2
192.168.1.166,104.16.75.19,TCP,56563,443,9,289.22222222222223,54,1962,1,2
192.168.1.166,104.16.75.19,TCP,56564,443,9,289.22222222222223,54,1962,1,2
192.168.1.166,104.16.75.19,TCP,56565,443,10,265.7,54,1962,1,2
192.168.1.166,104.17.25.14,TCP,65473,443,53,113.52830188679245,54,1959,1,2
192.168.1.166,104.17.25.14,TCP,65474,443,9,288.8888888888889,54,1959,1,2
192.168.1.166,104.17.25.14,TCP,65475,443,5,437.4,54,1959,1,2
192.168.1.166,104.17.25.14,UDP,49942,443,6,522.8333333333334,87,1294,1,2
192.168.1.166,104.17.25.14,UDP,56869,443,6,523.0,87,1294,1,2
192.168.1.166,104.17.91.187,TCP,61658,443,15,235.86666666666667,54,1956,1,2
192.168.1.166,104.18.10.200,TCP,55753,443,17,510.1764705882353,54,4112,1,2
192.168.1.166,104.18.11.200,TCP,50242,443,10,943.2,54,4088,1,2
192.168.1.166,104.18.11.200,TCP,56582,443,12,740.9166666666666,54,3228,1,2
192.168.1.166,104.18.11.200,TCP,64646,443,13,1065.923076923077,54,4268,1,2
192.168.1.166,104.18.32.137,TCP,49169,443,18,201.83333333333334,54,1963,1,2
192.168.1.166,104.18.41.33,TCP,49156,443,24,174.20833333333334,54,1952,1,2
192.168.1.166,104.18.41.33,TCP,49157,443,10,264.7,54,1952,1,2
192.168.1.166,104.18.41.33,TCP,49158,443,10,264.7,54,1952,1,2
192.168.1.166,104.18.41.33,TCP,49159,443,9,288.1111111111111,54,1952,1,2
192.168.1.166,104.18.41.33,TCP,49160,443,9,288.1111111111111,54,1952,1,2
192.168.1.166,104.18.41.33,TCP,49161,443,11,247.72727272727272,54,1952,1,2
192.168.1.166,104.18.41.33,UDP,51455,443,6,523.1666666666666,87,1294,1,2
192.168.1.166,104.18.41.41,UDP,52917,443,9,594.2222222222222,85,1294,1,2
192.168.1.166,104.18.43.79,TCP,65530,443,213,152.80281690140845,54,12459,1,2
192.168.1.166,104.18.43.79,TCP,65531,443,10,264.7,54,1952,1,2
192.168.1.166,104.18.86.42,TCP,49162,443,1,66.0,66,66,1,1
192.168.1.166,104.18.86.42,TCP,49163,443,1,66.0,66,66,1,1
192.168.1.166,104.18.86.42,TCP,49165,443,61,110.62295081967213,54,1956,1,2
192.168.1.166,104.18.86.42,TCP,49166,443,9,288.55555555555554,54,1956,1,2
192.168.1.166,104.18.86.42,TCP,56542,443,410,74.16829268292683,54,1956,1,2
192.168.1.166,104.18.86.42,TCP,56543,443,10,265.1,54,1956,1,2
192.168.1.166,104.21.27.152,TCP,56570,443,17,210.35294117647058,54,1958,1,2
192.168.1.166,108.157.52.103,TCP,50385,443,19,223.31578947368422,54,1966,1,2
192.168.1.166,108.157.52.22,TCP,58908,443,10,124.2,54,294,1,1
192.168.1.166,108.157.60.7,TCP,56577,443,173,100.29479768786128,54,1956,1,2
192.168.1.166,108.166.240.33,UDP,137,137,3,92.0,92,92,1,1
192.168.1.166,108.177.96.154,TCP,50369,443,19,265.7894736842105,54,1962,1,2
192.168.1.166,108.177.96.154,UDP,53582,443,9,643.0,71,1294,1,2
192.168.1.166,108.177.96.156,TCP,56597,443,17,212.7058823529412,54,1962,1,2
192.168.1.166,108.177.96.156,UDP,50785,443,10,340.0,71,1294,1,2
192.168.1.166,108.177.96.156,UDP,50786,443,7,507.7142857142857,78,1294,1,2
192.168.1.166,108.177.96.156,UDP,55624,443,6,512.5,73,1294,1,2
192.168.1.166,108.177.96.156,UDP,60342,443,6,795.1666666666666,78,1294,1,2
192.168.1.166,13.107.136.10,TCP,65432,443,8,187.0,54,552,1,1
192.168.1.166,13.107.136.10,TCP,65433,443,10,403.2,54,2980,1,2
192.168.1.166,13.107.136.10,TCP,65434,443,10,403.2,54,2980,1,2
192.168.1.166,13.107.136.10,TCP,65435,443,10,403.2,54,2980,1,2
192.168.1.166,13.107.136.10,TCP,65436,443,12,345.0,54,2980,1,2
192.168.1.166,13.107.136.10,TCP,65437,443,11,371.45454545454544,54,2980,1,2
192.168.1.166,13.107.136.10,TCP,65438,443,10,403.2,54,2980,1,2
192.168.1.166,13.107.136.10,TCP,65439,443,9,442.0,54,2980,1,2
192.168.1.166,13.107.213.60,TCP,50368,443,17,228.64705882352942,54,1868,1,2
192.168.1.166,13.107.246.44,TCP,58782,443,15,249.33333333333334,54,1862,1,2
192.168.1.166,13.107.246.44,TCP,65442,443,13,298.61538461538464,54,2667,1,2
192.168.1.166,13.107.246.45,TCP,65441,443,12,149.75,54,593,1,1
192.168.1.166,13.107.5.80,TCP,58027,443,20,215.85,54,1812,1,2
192.168.1.166,142.250.184.131,TCP,49364,443,8,288.375,54,1843,1,2
192.168.1.166,142.250.184.131,UDP,59348,443,58,187.81034482758622,73,1292,1,1
192.168.1.166,142.250.184.136,TCP,61656,443,10,265.8,54,1963,1,2
192.168.1.166,142.250.184.136,TCP,61657,443,16,196.0625,54,1963,1,2
192.168.1.166,142.250.184.136,UDP,52952,443,81,137.03703703703704,73,1294,1,1
192.168.1.166,142.250.184.136,UDP,59895,443,104,130.0,73,1294,1,1
192.168.1.166,142.250.184.138,TCP,59061,443,1,54.0,54,54,1,1
192.168.1.166,142.250.184.142,TCP,50341,443,104,103.76923076923077,54,1959,1,2
192.168.1.166,142.250.184.142,UDP,54131,443,76,340.82894736842104,71,1294,1,2
192.168.1.166,142.250.186.67,TCP,50432,443,81,90.54320987654322,54,1954,1,2
192.168.1.166,142.250.186.67,UDP,62787,443,98,183.22448979591837,71,1294,1,1
192.168.1.166,142.250.187.104,TCP,50333,443,13,266.9230769230769,54,2534,1,2
192.168.1.166,142.250.187.104,TCP,56569,443,84,86.17857142857143,54,1963,1,2
192.168.1.166,142.250.187.104,TCP,65496,443,11,247.63636363636363,54,1963,1,2
192.168.1.166,142.250.187.104,TCP,65497,443,19,174.26315789473685,54,1963,1,2
192.168.1.166,142.250.187.104,TCP,65532,443,60,95.06666666666666,54,1963,1,2
192.168.1.166,142.250.187.104,UDP,51458,443,6,900.8333333333334,74,1294,1,2
192.168.1.166,142.250.187.104,UDP,54828,443,615,94.72845528455285,71,1294,1,1
192.168.1.166,142.250.187.104,UDP,60844,443,16,363.125,72,1294,1,2
192.168.1.166,142.250.187.104,UDP,61119,443,7,725.2857142857143,74,1294,1,2
192.168.1.166,142.250.187.104,UDP,62167,443,599,102.2270450751252,71,1294,1,1
192.168.1.166,142.250.187.104,UDP,64220,443,80,155.875,73,1294,1,1
192.168.1.166,142.250.187.106,TCP,65534,443,22,168.3181818181818,54,1958,1,2
192.168.1.166,142.250.187.106,UDP,51457,443,7,617.4285714285714,73,1294,1,2
192.168.1.166,142.250.187.174,TCP,50337,443,24,180.375,54,1954,1,2
192.168.1.166,142.250.187.174,TCP,50441,443,11,247.1818181818182,54,1958,1,2
192.168.1.166,142.250.187.174,TCP,50442,443,1,66.0,66,66,1,1
192.168.1.166,142.250.187.174,TCP,50443,443,25,258.8,54,1958,1,2
192.168.1.166,142.250.187.174,TCP,50444,443,11,500.6363636363636,54,1958,1,2
192.168.1.166,142.250.187.174,TCP,50445,443,10,265.3,54,1958,1,2
192.168.1.166,142.250.187.174,TCP,52682,443,8,283.125,54,1811,1,2
192.168.1.166,142.250.187.174,TCP,55785,443,18,289.44444444444446,54,2087,1,2
192.168.1.166,142.250.187.174,UDP,61512,443,94,181.7872340425532,71,1294,1,1
192.168.1.166,142.250.187.174,UDP,63126,443,26,631.8076923076923,72,1292,1,2
192.168.1.166,142.250.187.174,UDP,63710,443,10,468.5,71,1294,1,2
192.168.1.166,142.250.187.174,UDP,64762,443,8,551.125,73,1294,1,2
192.168.1.166,142.250.60.187,UDP,137,137,3,92.0,92,92,1,1
192.168.1.166,142.251.140.10,TCP,50407,443,14,223.78571428571428,54,1967,1,2
192.168.1.166,142.251.140.10,TCP,50427,443,19,320.7894736842105,54,1967,1,2
192.168.1.166,142.251.140.10,UDP,50412,443,24,304.2916666666667,71,1294,1,2
192.168.1.166,142.251.140.10,UDP,54827,443,17,548.2941176470588,73,1294,1,2
192.168.1.166,142.251.140.10,UDP,54830,443,12,524.25,73,1294,1,2
192.168.1.166,142.251.140.10,UDP,62782,443,22,600.2727272727273,73,1294,1,2
192.168.1.166,142.251.140.10,UDP,62784,443,15,375.2,73,1294,1,2
192.168.1.166,142.251.140.2,TCP,49172,443,12,293.8333333333333,54,1969,1,2
192.168.1.166,142.251.140.35,TCP,51960,80,9,123.55555555555556,54,256,1,1
192.168.1.166,142.251.140.42,TCP,50450,443,9,289.1111111111111,54,1961,1,2
192.168.1.166,142.251.140.42,TCP,52869,443,3,62.0,54,78,1,1
192.168.1.166,142.251.140.42,TCP,56836,443,103,311.3203883495146,54,720,1,2
192.168.1.166,142.251.140.42,TCP,65467,443,18,182.05555555555554,54,1967,1,2
192.168.1.166,142.251.140.42,UDP,50062,443,9,589.6666666666666,74,1294,1,2
192.168.1.166,142.251.140.42,UDP,58634,443,8,653.875,73,1294,1,2
192.168.1.166,142.251.140.42,UDP,64147,443,10,475.8,85,1294,1,2
192.168.1.166,142.251.140.42,UDP,64545,443,12,455.0,73,1294,1,2
192.168.1.166,142.251.140.42,UDP,64546,443,9,535.4444444444445,73,1294,1,2
192.168.1.166,142.251.140.46,TCP,49179,443,9,288.3333333333333,54,1954,1,2
192.168.1.166,142.251.140.46,TCP,49180,443,21,209.9047619047619,54,1954,1,2
192.168.1.166,142.251.140.46,TCP,50340,443,6,374.6666666666667,54,1954,1,2
192.168.1.166,142.251.140.46,TCP,50392,443,10,264.9,54,1954,1,2
192.168.1.166,142.251.140.46,TCP,50393,443,19,216.73684210526315,54,1954,1,2
192.168.1.166,142.251.140.46,TCP,50416,443,19,199.94736842105263,54,1959,1,2
192.168.1.166,142.251.140.46,TCP,50425,443,17,338.70588235294116,54,2688,1,2
192.168.1.166,142.251.140.46,TCP,50431,443,10,264.8,54,1953,1,2
192.168.1.166,142.251.140.46,TCP,50468,443,10,264.8,54,1953,1,2
192.168.1.166,142.251.140.46,TCP,59438,443,8,285.0,54,1816,1,2
192.168.1.166,142.251.140.46,TCP,65469,443,18,179.77777777777777,54,1954,1,2
192.168.1.166,142.251.140.46,TCP,65526,443,23,233.1304347826087,54,1954,1,2
192.168.1.166,142.251.140.46,TCP,65527,443,10,264.9,54,1954,1,2
192.168.1.166,142.251.140.46,UDP,50787,443,10,475.4,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,50789,443,5,845.2,74,1294,1,2
192.168.1.166,142.251.140.46,UDP,51182,443,10,475.1,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,52245,443,158,684.8544303797469,71,1294,1,2
192.168.1.166,142.251.140.46,UDP,52246,443,11,439.90909090909093,84,1294,1,2
192.168.1.166,142.251.140.46,UDP,52599,443,6,705.8333333333334,74,1294,1,2
192.168.1.166,142.251.140.46,UDP,52951,443,10,475.2,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,52954,443,10,475.5,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,52955,443,10,475.5,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,53391,443,10,475.1,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,54621,443,1008,491.7013888888889,71,1294,1,2
192.168.1.166,142.251.140.46,UDP,54622,443,41,218.7560975609756,71,1294,1,1
192.168.1.166,142.251.140.46,UDP,55082,443,8,569.625,113,1294,1,2
192.168.1.166,142.251.140.46,UDP,55084,443,10,475.7,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,56414,443,10,475.1,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,58635,443,9,599.3333333333334,73,1294,1,2
192.168.1.166,142.251.140.46,UDP,58980,443,11,439.8181818181818,84,1294,1,2
192.168.1.166,142.251.140.46,UDP,59684,443,10,475.5,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,61058,443,19,428.7894736842105,73,1292,1,2
192.168.1.166,142.251.140.46,UDP,62786,443,10,475.5,85,1294,1,2
192.168.1.166,142.251.140.46,UDP,64054,443,5,845.2,74,1294,1,2
192.168.1.166,142.251.140.46,UDP,64314,443,5,845.2,74,1294,1,2
192.168.1.166,142.251.140.46,UDP,64315,443,6,920.0,74,1294,1,2
192.168.1.166,142.251.140.46,UDP,64547,443,10,539.9,73,1294,1,2
192.168.1.166,142.251.140.46,UDP,64548,443,12,415.8333333333333,73,1294,1,2
192.168.1.166,142.251.140.46,UDP,64761,443,64,684.71875,73,1294,1,2
192.168.1.166,142.251.140.66,TCP,59689,443,11,249.0,54,1968,1,2
192.168.1.166,142.251.140.66,TCP,59690,443,17,188.0,54,1968,1,2
192.168.1.166,142.251.140.66,UDP,60768,443,14,437.2857142857143,71,1294,1,2
192.168.1.166,142.251.140.74,UDP,53302,443,56,470.51785714285717,71,1294,1,2
192.168.1.166,142.251.140.74,UDP,53303,443,16,457.25,73,1294,1,2
192.168.1.166,142.251.140.78,TCP,50335,443,16,247.625,54,1965,1,2
192.168.1.166,142.251.140.78,TCP,65414,443,31,153.09677419354838,54,1965,1,2
192.168.1.166,142.251.140.78,TCP,65415,443,10,266.0,54,1965,1,2
192.168.1.166,142.251.140.78,TCP,65416,443,9,289.55555555555554,54,1965,1,2
192.168.1.166,142.251.140.78,TCP,65417,443,9,289.55555555555554,54,1965,1,2
192.168.1.166,142.251.140.78,UDP,51329,443,7,617.1428571428571,73,1294,1,2
192.168.1.166,142.251.140.78,UDP,54612,443,247,603.4331983805668,73,1294,1,2
192.168.1.166,142.251.140.78,UDP,58056,443,6,780.0,74,1294,1,2
192.168.1.166,142.251.140.78,UDP,64759,443,6,900.6666666666666,73,1294,1,2
192.168.1.166,142.251.244.71,UDP,137,137,3,92.0,92,92,1,1
192.168.1.166,142.251.38.227,TCP,62577,443,16,170.625,54,1817,1,2
192.168.1.166,142.251.38.227,UDP,63269,443,12,514.5833333333334,73,1292,1,2
192.168.1.166,142.251.38.234,TCP,50457,443,13,220.92307692307693,54,1975,1,2
192.168.1.166,142.251.38.234,TCP,50458,443,25,239.88,54,2014,1,2
192.168.1.166,142.251.38.234,TCP,50459,443,29,504.8965517241379,54,4178,1,2
192.168.1.166,142.251.38.234,TCP,50460,443,9,292.44444444444446,54,1975,1,2
192.168.1.166,142.251.38.234,TCP,50461,443,10,268.6,54,1975,1,2
192.168.1.166,142.251.38.234,TCP,50462,443,10,268.6,54,1975,1,2
192.168.1.166,142.251.38.234,UDP,59272,443,121,632.2892561983471,71,1294,1,2
192.168.1.166,143.215.76.161,TCP,65412,443,9,277.77777777777777,54,1952,1,2
192.168.1.166,146.190.62.39,TCP,65470,443,7,330.57142857142856,54,1954,1,2
192.168.1.166,146.190.62.39,TCP,65471,443,7,330.57142857142856,54,1954,1,2
192.168.1.166,146.190.62.39,TCP,65472,80,12,144.33333333333334,54,454,1,1
192.168.1.166,146.190.62.39,TCP,65476,80,6,115.33333333333333,54,398,1,1
192.168.1.166,146.190.62.39,TCP,65477,80,8,155.25,54,482,1,1
192.168.1.166,146.190.62.39,TCP,65478,80,6,115.66666666666667,54,400,1,1
192.168.1.166,146.190.62.39,TCP,65479,80,10,171.0,54,468,1,1
192.168.1.166,146.190.62.39,TCP,65480,80,8,153.875,54,483,1,1
192.168.1.166,146.75.104.157,TCP,56579,443,23,172.69565217391303,54,1961,1,2
192.168.1.166,15.197.213.252,TCP,58317,443,31,167.32258064516128,54,1825,1,2
192.168.1.166,150.171.22.12,TCP,65410,443,15,318.2,54,1958,1,2
192.168.1.166,150.171.22.12,UDP,52723,443,7,1146.2857142857142,260,1294,1,0
192.168.1.166,150.171.22.12,UDP,52916,443,29,367.58620689655174,77,1294,1,2
192.168.1.166,150.171.22.17,TCP,56693,443,14,233.28571428571428,54,1785,1,2
192.168.1.166,150.171.22.17,TCP,59688,443,11,300.8181818181818,54,2093,1,2
192.168.1.166,150.171.27.11,TCP,50632,443,13,343.46153846153845,54,1814,1,2
192.168.1.166,150.171.27.11,TCP,55055,443,13,267.38461538461536,54,2058,1,2
192.168.1.166,150.171.28.10,TCP,50424,443,64,368.796875,54,1951,1,2
192.168.1.166,150.171.28.10,TCP,56580,443,115,236.5391304347826,54,1951,1,2
192.168.1.166,150.171.28.11,TCP,50331,443,17,1068.7058823529412,54,12909,1,2
192.168.1.166,150.171.28.11,TCP,52243,443,12,363.4166666666667,54,1782,1,2
192.168.1.166,150.171.28.11,TCP,52744,443,13,347.15384615384613,54,1878,1,2
192.168.1.166,150.171.28.11,TCP,55307,443,15,421.3333333333333,54,2465,1,2
192.168.1.166,150.171.28.11,TCP,56508,443,11,304.0,54,1782,1,2
192.168.1.166,150.171.28.11,TCP,57458,443,13,269.9230769230769,54,2090,1,2
192.168.1.166,150.171.28.11,TCP,57877,443,12,271.5833333333333,54,1846,1,2
192.168.1.166,150.171.28.11,TCP,62771,443,24,427.0416666666667,54,2784,1,2
192.168.1.166,150.171.28.11,TCP,64550,443,10,307.3,54,1782,1,2
192.168.1.166,150.171.28.11,TCP,65405,443,11,853.8181818181819,54,5763,1,2
192.168.1.166,151.101.0.176,TCP,50370,443,76,85.96052631578948,54,1952,1,2
192.168.1.166,151.101.0.176,UDP,53583,443,26,372.4230769230769,80,1294,1,2
192.168.1.166,151.101.1.140,TCP,65510,443,15,235.6,54,1961,1,2
192.168.1.166,151.101.1.140,TCP,65519,443,10,264.8,54,1953,1,2
192.168.1.166,151.101.1.140,UDP,60198,443,439,128.51708428246013,82,1294,1,1
192.168.1.166,151.101.128.176,TCP,50387,443,9,288.44444444444446,54,1955,1,2
192.168.1.166,151.101.129.140,TCP,65500,443,168,88.89285714285714,54,2121,1,2
192.168.1.166,151.101.129.140,TCP,65501,443,9,288.8888888888889,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65502,443,10,265.4,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65503,443,27,252.44444444444446,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65504,443,9,288.8888888888889,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65505,443,9,288.8888888888889,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65506,443,9,288.8888888888889,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65507,443,9,288.8888888888889,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65508,443,9,288.8888888888889,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65509,443,10,265.4,54,1959,1,2
192.168.1.166,151.101.129.140,TCP,65515,443,21,196.23809523809524,54,1963,1,2
192.168.1.166,151.101.129.140,TCP,65516,443,9,289.3333333333333,54,1963,1,2
192.168.1.166,151.101.129.140,TCP,65517,443,10,265.8,54,1963,1,2
192.168.1.166,151.101.129.140,UDP,55071,443,5,623.0,82,1294,1,2
192.168.1.166,151.101.129.140,UDP,62304,443,38,243.81578947368422,80,1294,1,1
192.168.1.166,151.101.129.91,TCP,52868,443,10,90.7,54,216,1,1
192.168.1.166,151.101.130.132,TCP,56587,443,53,690.8679245283018,54,3991,1,2
192.168.1.166,151.101.130.132,TCP,56588,443,9,288.44444444444446,54,1955,1,2
192.168.1.166,151.101.130.132,TCP,56589,443,9,288.44444444444446,54,1955,1,2
192.168.1.166,151.101.130.132,TCP,56590,443,9,288.44444444444446,54,1955,1,2
192.168.1.166,151.101.193.140,TCP,65512,443,9,289.0,54,1960,1,2
192.168.1.166,151.101.193.140,TCP,65518,443,31,136.1290322580645,54,1954,1,2
192.168.1.166,151.101.193.140,UDP,55072,443,7,468.57142857142856,82,1294,1,2
192.168.1.166,151.101.193.55,TCP,63966,443,16,548.875,54,2071,1,2
192.168.1.166,151.101.193.91,TCP,65457,443,1,66.0,66,66,1,1
192.168.1.166,151.101.193.91,TCP,65458,443,1,66.0,66,66,1,1
192.168.1.166,151.101.193.91,TCP,65459,443,1,66.0,66,66,1,1
192.168.1.166,151.101.193.91,TCP,65460,443,88,96.29545454545455,54,1983,1,2
192.168.1.166,151.101.65.140,TCP,60633,443,34,566.7647058823529,54,4395,1,2
192.168.1.166,151.101.65.140,TCP,65498,443,1,66.0,66,66,1,1
192.168.1.166,151.101.65.140,TCP,65499,443,170,587.2941176470588,54,16085,1,2
192.168.1.166,151.101.65.140,TCP,65511,443,10,265.7,54,1962,1,2
192.168.1.166,151.101.66.133,TCP,65494,443,16,199.9375,54,1954,1,2
192.168.1.166,169.150.215.115,TCP,56581,443,98,95.05102040816327,54,1954,1,2
192.168.1.166,169.150.215.115,TCP,56591,443,28,155.53571428571428,54,1957,1,2
192.168.1.166,17.253.57.205,TCP,51962,80,7,93.71428571428571,54,308,1,1
192.168.1.166,172.17.34.1,UDP,137,137,6,92.0,92,92,1,1
192.168.1.166,172.217.169.106,TCP,50455,443,16,348.0625,54,2511,1,2
192.168.1.166,172.217.169.106,TCP,50456,443,16,231.1875,54,1977,1,2
192.168.1.166,172.217.169.106,UDP,51181,443,8,551.375,73,1294,1,2
192.168.1.166,172.217.169.129,TCP,49155,443,16,217.625,54,1964,1,2
192.168.1.166,172.217.169.129,TCP,50440,443,10,267.2,54,1977,1,2
192.168.1.166,172.217.169.129,TCP,64326,443,17,210.47058823529412,54,1821,1,2
192.168.1.166,172.217.169.129,UDP,51460,443,11,534.3636363636364,73,1294,1,2
192.168.1.166,172.217.169.129,UDP,52956,443,114,122.14035087719299,73,1294,1,1
192.168.1.166,172.217.169.129,UDP,54825,443,175,119.04571428571428,71,1294,1,1
192.168.1.166,172.217.169.129,UDP,58947,443,10,475.8,85,1294,1,2
192.168.1.166,172.217.169.129,UDP,60959,443,9,768.3333333333334,73,1292,1,2
192.168.1.166,172.217.169.138,TCP,50448,443,18,316.27777777777777,54,2352,1,2
192.168.1.166,172.217.169.138,TCP,50449,443,17,217.7058823529412,54,1987,1,2
192.168.1.166,172.217.169.138,TCP,59071,443,1,54.0,54,54,1,1
192.168.1.166,172.217.169.138,TCP,59072,443,1,54.0,54,54,1,1
192.168.1.166,172.217.169.138,TCP,59073,443,3,527.6666666666666,54,1475,1,2
192.168.1.166,172.217.169.138,UDP,58098,443,8,552.0,73,1294,1,2
192.168.1.166,172.217.169.99,TCP,65514,443,143,80.74125874125875,54,1954,1,2
192.168.1.166,172.217.169.99,UDP,50061,443,654,123.04587155963303,71,1294,1,1
192.168.1.166,172.217.169.99,UDP,55070,443,122,113.12295081967213,73,1294,1,1
192.168.1.166,172.217.169.99,UDP,58633,443,6,766.3333333333334,74,1294,1,2
192.168.1.166,172.217.169.99,UDP,64544,443,11,451.3636363636364,72,1294,1,2
192.168.1.166,172.217.17.102,TCP,50360,443,11,258.90909090909093,54,1966,1,2
192.168.1.166,172.217.17.102,TCP,50361,443,28,302.42857142857144,54,1966,1,2
192.168.1.166,172.217.17.102,TCP,50362,443,11,374.09090909090907,54,1966,1,2
